1,0.00176048
2,0.00175766
3,0.00153459
4,0.00151817
5,0.00152346
6,0.00152724
7,0.00153104
8,0.00153163
9,0.00154315
10,0.00208331
11,0.00206751
12,0.00212439
13,0.00210623
14,0.00210983
15,0.00211907
16,0.00208687
17,0.00214267
18,0.00211851
19,0.00211943
20,0.00307154
21,0.00239794
22,0.00237517
23,0.0020644
24,0.00211226
25,0.00212067
26,0.00243584
27,0.00209602
28,0.00210451
29,0.0021219
30,0.00237576
31,0.00225405
32,0.00229423
33,0.00230203
34,0.0022842
35,0.0022579
36,0.00227517
37,0.00227571
38,0.00226329
39,0.00229692
40,0.00251202
41,0.00227802
42,0.00226309
43,0.00225078
44,0.00230539
45,0.00226576
46,0.00230477
47,0.00229007
48,0.00232755
49,0.0022914
50,0.00225494
51,0.00226943
52,0.00223721
53,0.002273
54,0.00229901
55,0.0025783
56,0.0023236
57,0.00228816
58,0.00230477
59,0.00228212
60,0.00228984
61,0.00229964
62,0.00261854
63,0.00319186
64,0.00233158
65,0.0025859
66,0.00230431
67,0.00231845
68,0.00230132
69,0.00228572
70,0.00227246
71,0.00230831
72,0.00229955
73,0.00230757
74,0.00229949
75,0.00251019
76,0.00228584
77,0.00229548
78,0.0023409
79,0.00227439
80,0.00252676
81,0.0022727
82,0.00229944
83,0.00231559
84,0.00226447
85,0.00227549
86,0.002303
87,0.00229203
88,0.00266095
89,0.00235307
90,0.00238701
91,0.00241737
92,0.00243664
93,0.00263583
94,0.00241413
95,0.00235983
96,0.0027079
97,0.00242522
98,0.00242009
99,0.00244691
100,0.00238198
101,0.00238195
102,0.00238885
103,0.00318146
104,0.00236437
105,0.00238083
106,0.00244
107,0.00243543
108,0.00236745
109,0.00236319
110,0.00233904
111,0.00241075
112,0.00241073
113,0.00238829
114,0.00239221
115,0.00239612
116,0.00265256
117,0.00236542
118,0.00238692
119,0.00239281
120,0.00264938
121,0.00237036
122,0.00262664
123,0.00242035
124,0.00243717
125,0.0024228
126,0.00225411
127,0.00227585
128,0.00268362
129,0.0024167
130,0.00240701
131,0.0024435
132,0.00241996
133,0.00265636
134,0.00238927
135,0.0024221
136,0.00239518
137,0.00241169
138,0.00262328
139,0.00241613
140,0.00237749
141,0.00237218
142,0.00238962
143,0.00240019
144,0.00263043
145,0.00241695
146,0.00241478
147,0.0024015
148,0.00233814
149,0.00239431
150,0.00241394
151,0.00240176
152,0.0024323
153,0.00240059
154,0.00238897
155,0.00240829
156,0.00241076
157,0.00242665
158,0.00242604
159,0.00243889
160,0.00241719
161,0.00239671
162,0.00239043
163,0.00242679
164,0.0023939
165,0.00242211
166,0.00243263
167,0.00244325
168,0.00237241
169,0.0024232
170,0.00237534
171,0.00241662
172,0.00238256
173,0.00239188
174,0.00240232
175,0.00239994
176,0.00238047
177,0.00242779
178,0.00239858
179,0.0023423
180,0.00241027
181,0.0024832
182,0.00246085
183,0.00239569
184,0.00247769
185,0.00244912
186,0.00246548
187,0.00253634
188,0.00268357
189,0.0023967
190,0.0024297
191,0.00248031
192,0.00242047
193,0.00272228
194,0.00241632
195,0.00248232
196,0.00241226
197,0.00245263
198,0.0026508
199,0.00236346
200,0.00243085
201,0.00242861
202,0.00243346
203,0.00240736
204,0.00242918
205,0.00239232
206,0.00229175
207,0.00233713
208,0.00237894
209,0.00243079
210,0.00261946
211,0.00240467
212,0.00266064
213,0.00269264
214,0.00240276
215,0.00241811
216,0.00232928
217,0.00237497
218,0.00242784
219,0.00267438
220,0.00263954
221,0.00250867
222,0.0024748
223,0.00239482
224,0.00243124
225,0.00242788
226,0.0024079
227,0.00241639
228,0.00267708
229,0.00263568
230,0.00238815
231,0.00240169
232,0.00239336
233,0.00263589
234,0.00242109
235,0.00240324
236,0.0024064
237,0.00242509
238,0.00243182
239,0.00242282
240,0.0024405
241,0.00239119
242,0.00262352
243,0.00239827
244,0.00243147
245,0.00241216
246,0.00238338
247,0.0024844
248,0.0024559
249,0.00249512
250,0.00249235
251,0.0025013
252,0.00239247
253,0.00271532
254,0.00245367
255,0.00247268
256,0.00277371
257,0.00247193
258,0.00248385
259,0.00246194
260,0.00248813
261,0.00242888
262,0.00239354
263,0.00247806
264,0.00251682
265,0.00268717
266,0.00251279
267,0.00250925
268,0.00249177
269,0.00248423
270,0.00244
271,0.00244803
272,0.00245144
273,0.00247358
274,0.00275939
275,0.0026832
276,0.00242651
277,0.0024799
278,0.00267459
279,0.00270482
280,0.00242682
281,0.00244423
282,0.00246134
283,0.00250819
284,0.00250521
285,0.00254513
286,0.00248174
287,0.00249517
288,0.00249092
289,0.00250794
290,0.00238705
291,0.00245791
292,0.00249066
293,0.00248851
294,0.00247283
295,0.00249046
296,0.00253774
297,0.00251997
298,0.00249305
299,0.002777
300,0.00248583
301,0.00247935
302,0.00247761
303,0.00246384
304,0.00246227
305,0.00247622
306,0.0024791
307,0.0025067
308,0.00247905
309,0.00248972
310,0.00251911
311,0.00251278
312,0.00251302
313,0.00277207
314,0.00248633
315,0.00251097
316,0.00251994
317,0.00251259
318,0.00250951
319,0.00270896
320,0.00268215
321,0.00243444
322,0.00245627
323,0.0027057
324,0.00247673
325,0.00249877
326,0.00252432
327,0.00244785
328,0.00248726
329,0.0024516
330,0.00246667
331,0.00250899
332,0.00248619
333,0.00249087
334,0.00270116
335,0.00248185
336,0.00247721
337,0.00252455
338,0.00270414
339,0.00248983
340,0.00252913
341,0.00249348
342,0.00252964
343,0.00250145
344,0.00276802
345,0.00245113
346,0.0024972
347,0.00270928
348,0.00401809
349,0.00254314
350,0.00254685
351,0.00254759
352,0.00247793
353,0.00249411
354,0.00247172
355,0.00252334
356,0.00244301
357,0.00250848
