0.000000 0.003830 0.007493 0.010887 0.013971 0.016719 0.019121 0.021176 0.022886 0.024255 0.025283 0.025970 0.026308 0.026284 0.025877 0.025060 0.023796 0.022039 0.019741 0.016848 0.013310 0.009091 0.004183 -0.001371 -0.007457 -0.013867 -0.020291 -0.026328 -0.031537 -0.035511 -0.037953 -0.038732 -0.037885 -0.035583 -0.032076 -0.027640 -0.022544 -0.017030 -0.011311 -0.005567 0.000000 
0.000000 0.004729 0.009145 0.013173 0.016792 0.019994 0.022780 0.025155 0.027129 0.028708 0.029896 0.030690 0.031085 0.031063 0.030603 0.029671 0.028224 0.026209 0.023566 0.020227 0.016126 0.011209 0.005452 -0.001116 -0.008374 -0.016085 -0.023876 -0.031246 -0.037634 -0.042511 -0.045498 -0.046435 -0.045385 -0.042583 -0.038354 -0.033041 -0.026968 -0.020410 -0.013603 -0.006732 0.000000 
0.000000 0.005707 0.010938 0.015649 0.019844 0.023531 0.026724 0.029442 0.031698 0.033503 0.034863 0.035778 0.036241 0.036234 0.035731 0.034696 0.033078 0.030815 0.027835 0.024054 0.019385 0.013750 0.007100 -0.000555 -0.009100 -0.018274 -0.027634 -0.036564 -0.044347 -0.050302 -0.053940 -0.055065 -0.053778 -0.050396 -0.045336 -0.039028 -0.031854 -0.024132 -0.016119 -0.008006 0.000000 
0.000000 0.006764 0.012873 0.018316 0.023125 0.027329 0.030958 0.034040 0.036596 0.038644 0.040193 0.041244 0.041790 0.041812 0.041282 0.040159 0.038386 0.035893 0.032593 0.028383 0.023152 0.016792 0.009218 0.000409 -0.009539 -0.020348 -0.031505 -0.042258 -0.051699 -0.058949 -0.063373 -0.064731 -0.063174 -0.059124 -0.053116 -0.045679 -0.037268 -0.028246 -0.018894 -0.009407 0.000000 
0.000000 0.007900 0.014949 0.021175 0.026638 0.031392 0.035484 0.038954 0.041832 0.044142 0.045896 0.047099 0.047743 0.047811 0.047272 0.046081 0.044176 0.041476 0.037880 0.033265 0.027492 0.020413 0.011900 0.001884 -0.009574 -0.022196 -0.035400 -0.048281 -0.059696 -0.068508 -0.073894 -0.075552 -0.073697 -0.068887 -0.061804 -0.053093 -0.043296 -0.032821 -0.021977 -0.010963 0.000000 
0.000000 0.009120 0.017172 0.024229 0.030389 0.035727 0.040310 0.044191 0.047412 0.050002 0.051979 0.053351 0.054111 0.054243 0.053715 0.052478 0.050466 0.047588 0.043729 0.038745 0.032462 0.024690 0.015242 0.003986 -0.009074 -0.023682 -0.039203 -0.054556 -0.068316 -0.079018 -0.085589 -0.087641 -0.085476 -0.079818 -0.071526 -0.061388 -0.050039 -0.037943 -0.025432 -0.012709 0.000000 
0.000000 0.010425 0.019545 0.027486 0.034383 0.040339 0.045441 0.049759 0.053343 0.056231 0.058448 0.060004 0.060896 0.061109 0.060611 0.059353 0.057262 0.054241 0.050160 0.044851 0.038108 0.029687 0.019335 0.006834 -0.007896 -0.024650 -0.042757 -0.060960 -0.077494 -0.090483 -0.098520 -0.101106 -0.098639 -0.092055 -0.082425 -0.070700 -0.057622 -0.043716 -0.029339 -0.014692 0.000000 
0.000000 0.011819 0.022076 0.030953 0.038629 0.045237 0.050887 0.055663 0.059629 0.062831 0.065301 0.067054 0.068092 0.068401 0.067952 0.066694 0.064555 0.061428 0.057171 0.051594 0.044453 0.035451 0.024252 0.010535 -0.005894 -0.024921 -0.045873 -0.067318 -0.087107 -0.102849 -0.112708 -0.116022 -0.113305 -0.105742 -0.094654 -0.081183 -0.066190 -0.050266 -0.033795 -0.016967 0.000000 
0.000000 0.013309 0.024772 0.034640 0.043136 0.050429 0.056652 0.061907 0.066270 0.069798 0.072530 0.074487 0.075678 0.076094 0.075707 0.074470 0.072309 0.069114 0.064731 0.058950 0.051490 0.041992 0.030034 0.015172 -0.002936 -0.024311 -0.048327 -0.073400 -0.096956 -0.115986 -0.128103 -0.132418 -0.129561 -0.121009 -0.108372 -0.093004 -0.075904 -0.057736 -0.038912 -0.019603 0.000000 
0.000000 0.014899 0.027643 0.038556 0.047915 0.055925 0.062744 0.068492 0.073261 0.077119 0.080113 0.082275 0.083619 0.084142 0.083824 0.082621 0.080462 0.077234 0.072777 0.066860 0.059167 0.049280 0.036680 0.020787 0.001079 -0.022647 -0.049874 -0.078912 -0.106747 -0.129654 -0.144555 -0.150240 -0.147446 -0.137966 -0.123731 -0.106338 -0.086941 -0.066286 -0.044816 -0.022674 0.000000 
0.000000 0.016596 0.030698 0.042714 0.052978 0.061732 0.069164 0.075414 0.080589 0.084770 0.088016 0.090369 0.091853 0.092473 0.092219 0.091054 0.088912 0.085681 0.081197 0.075213 0.067382 0.057225 0.044127 0.027359 0.006197 -0.019794 -0.050273 -0.083516 -0.116090 -0.143480 -0.161774 -0.169321 -0.166914 -0.156670 -0.140863 -0.121358 -0.099484 -0.076088 -0.051649 -0.026269 0.000000 
0.000000 0.018409 0.033952 0.047128 0.058336 0.067858 0.075912 0.082660 0.088229 0.092712 0.096185 0.098699 0.100293 0.100986 0.100776 0.099639 0.097516 0.094303 0.089832 0.083846 0.075969 0.065670 0.052235 0.034786 0.012381 -0.015686 -0.049321 -0.086853 -0.124503 -0.156939 -0.179296 -0.189331 -0.187798 -0.177100 -0.159856 -0.138214 -0.113710 -0.087317 -0.059557 -0.030480 0.000000 
0.000000 0.020348 0.037420 0.051817 0.064004 0.074310 0.082983 0.090213 0.096144 0.100889 0.104540 0.107166 0.108821 0.109539 0.109336 0.108200 0.106085 0.102895 0.098466 0.092534 0.084698 0.074380 0.060779 0.042868 0.019487 -0.010364 -0.046895 -0.088592 -0.131441 -0.169358 -0.196454 -0.209737 -0.209761 -0.199112 -0.180715 -0.157012 -0.129777 -0.100140 -0.068687 -0.035403 0.000000 
0.000000 0.022428 0.041127 0.056804 0.070000 0.081094 0.090368 0.098040 0.104279 0.109220 0.112976 0.115637 0.117278 0.117953 0.117697 0.116516 0.114380 0.111204 0.106830 0.100990 0.093270 0.083047 0.069444 0.051302 0.027250 -0.004001 -0.043002 -0.088486 -0.136365 -0.179953 -0.212377 -0.229759 -0.232234 -0.222379 -0.203320 -0.177776 -0.147792 -0.114699 -0.079176 -0.041132 0.000000 
0.000000 0.024670 0.045102 0.062120 0.076347 0.088215 0.098048 0.106096 0.112557 0.117595 0.121350 0.123939 0.125462 0.126000 0.125610 0.124318 0.122113 0.118923 0.114600 0.108876 0.101324 0.091290 0.077833 0.059683 0.035286 0.003084 -0.037808 -0.086441 -0.138819 -0.187908 -0.226027 -0.248361 -0.254366 -0.246320 -0.227356 -0.200399 -0.167782 -0.131092 -0.091136 -0.047754 0.000000 
0.000000 0.027105 0.049389 0.067807 0.083072 0.095677 0.105994 0.114313 0.120870 0.125867 0.129477 0.131852 0.133125 0.133406 0.132778 0.131292 0.128953 0.125706 0.121412 0.115806 0.108453 0.098677 0.085488 0.067529 0.043104 0.010436 -0.031657 -0.082563 -0.138536 -0.192504 -0.236303 -0.264279 -0.274988 -0.270035 -0.252245 -0.224586 -0.189655 -0.149344 -0.104647 -0.055340 0.000000 
0.000000 0.029774 0.054049 0.073920 0.090207 0.103475 0.114156 0.122592 0.129069 0.133838 0.137117 0.139102 0.139964 0.139846 0.138861 0.137082 0.134533 0.131174 0.126872 0.121370 0.114225 0.104747 0.091914 0.074311 0.050149 0.017501 -0.025041 -0.077172 -0.135505 -0.193250 -0.242199 -0.276136 -0.292630 -0.292241 -0.277051 -0.249769 -0.213140 -0.169378 -0.119730 -0.063942 0.000000 
0.000000 0.032740 0.059163 0.080529 0.097787 0.111592 0.122454 0.130788 0.136948 0.141248 0.143967 0.145353 0.145620 0.144948 0.143477 0.141302 0.138464 0.134931 0.130578 0.125150 0.118203 0.109037 0.096615 0.079497 0.055851 0.023680 -0.018550 -0.070770 -0.130003 -0.190006 -0.242995 -0.282629 -0.305632 -0.311273 -0.300411 -0.275023 -0.237716 -0.190970 -0.136334 -0.073582 0.000000 
0.000000 0.036090 0.064840 0.087718 0.105837 0.119975 0.130752 0.138683 0.144218 0.147754 0.149646 0.150200 0.149678 0.148296 0.146217 0.143551 0.140349 0.136586 0.132138 0.126750 0.119976 0.111117 0.099135 0.082595 0.059677 0.028399 -0.012792 -0.063965 -0.122544 -0.183015 -0.238414 -0.282776 -0.312358 -0.325178 -0.320499 -0.298962 -0.262525 -0.213692 -0.154308 -0.084248 0.000000 
0.000000 0.039942 0.071219 0.095576 0.114354 0.128511 0.138825 0.145956 0.150482 0.152911 0.153681 0.153166 0.151673 0.149443 0.146655 0.143427 0.139809 0.135774 0.131195 0.125815 0.119188 0.110619 0.099089 0.083196 0.061187 0.031172 -0.008313 -0.057374 -0.113790 -0.172854 -0.228682 -0.276124 -0.311493 -0.331939 -0.335080 -0.319664 -0.286245 -0.236822 -0.173358 -0.095882 0.000000 
0.000000 0.044462 0.078460 0.104170 0.123262 0.136967 0.146301 0.152129 0.155197 0.156143 0.155502 0.153707 0.151096 0.147925 0.144374 0.140552 0.136498 0.132176 0.127451 0.122059 0.115558 0.107265 0.096192 0.081006 0.060066 0.031650 -0.005532 -0.051533 -0.104422 -0.160300 -0.214460 -0.262843 -0.302325 -0.329821 -0.341720 -0.334660 -0.306965 -0.259217 -0.192974 -0.108370 0.000000 
0.000000 0.049861 0.086726 0.113491 0.132333 0.144910 0.152587 0.156509 0.157633 0.156739 0.154445 0.151224 0.147426 0.143295 0.138990 0.134598 0.130136 0.125549 0.120689 0.115287 0.108905 0.100884 0.090285 0.075870 0.056157 0.029648 -0.004703 -0.046830 -0.095038 -0.146174 -0.196676 -0.243654 -0.284889 -0.317730 -0.338145 -0.341068 -0.322064 -0.279119 -0.212311 -0.121501 0.000000 
0.000000 0.056398 0.096119 0.123343 0.141051 0.151572 0.156764 0.158130 0.156856 0.153848 0.149773 0.145106 0.140165 0.135154 0.130192 0.125324 0.120537 0.115750 0.110803 0.105420 0.099176 0.091443 0.081354 0.067793 0.049474 0.025168 -0.005886 -0.043470 -0.086075 -0.131211 -0.176328 -0.219630 -0.259920 -0.295462 -0.322726 -0.335959 -0.328244 -0.293949 -0.229986 -0.134919 0.000000 
0.000000 0.064323 0.106506 0.133105 0.148376 0.155661 0.157467 0.155695 0.151726 0.146525 0.140740 0.134782 0.128895 0.123212 0.117786 0.112614 0.107645 0.102773 0.097822 0.092521 0.086461 0.079063 0.069548 0.056950 0.040211 0.018396 -0.008955 -0.041462 -0.077776 -0.115967 -0.154323 -0.191958 -0.228618 -0.263674 -0.294797 -0.316851 -0.321695 -0.300018 -0.243674 -0.147911 0.000000 
0.000000 0.073827 0.117308 0.141450 0.152505 0.155231 0.152869 0.147648 0.141013 0.133861 0.126713 0.119847 0.113388 0.107373 0.101781 0.096555 0.091608 0.086812 0.081985 0.076863 0.071070 0.064088 0.055247 0.043756 0.028804 0.009760 -0.013545 -0.040584 -0.070151 -0.100776 -0.131397 -0.161806 -0.192482 -0.223825 -0.254994 -0.282528 -0.298954 -0.292789 -0.249883 -0.159267 0.000000 
0.000000 0.084293 0.126416 0.145344 0.150174 0.147314 0.140568 0.132214 0.123515 0.115116 0.107305 0.100170 0.093697 0.087819 0.082448 0.077483 0.072809 0.068287 0.063737 0.058916 0.053493 0.047030 0.038988 0.028767 0.015815 -0.000201 -0.019189 -0.040509 -0.063083 -0.085810 -0.108088 -0.130151 -0.152944 -0.177616 -0.204690 -0.232845 -0.256999 -0.266400 -0.242526 -0.165919 0.000000 
0.000000 0.094983 0.130844 0.140807 0.137639 0.129005 0.118639 0.108331 0.098826 0.090348 0.082886 0.076328 0.070532 0.065352 0.060656 0.056317 0.052210 0.048200 0.044123 0.039770 0.034871 0.029085 0.022017 0.013271 0.002544 -0.010230 -0.024749 -0.040308 -0.055965 -0.070898 -0.084806 -0.098136 -0.112019 -0.127979 -0.147466 -0.171077 -0.196924 -0.217931 -0.215922 -0.164225 0.000000 
0.000000 0.095246 0.117222 0.116223 0.106642 0.095209 0.084384 0.074921 0.066887 0.060111 0.054359 0.049407 0.045060 0.041154 0.037555 0.034145 0.030816 0.027454 0.023931 0.020090 0.015737 0.010649 0.004592 -0.002621 -0.011046 -0.020511 -0.030550 -0.040429 -0.049328 -0.056630 -0.062196 -0.066505 -0.070609 -0.076004 -0.084444 -0.097649 -0.116493 -0.139061 -0.154143 -0.137684 0.000000 
0.000000 0.092338 0.090886 0.076880 0.063355 0.052572 0.044376 0.038149 0.033339 0.029519 0.026377 0.023688 0.021286 0.019047 0.016878 0.014700 0.012442 0.010033 0.007390 0.004418 0.001006 -0.002961 -0.007574 -0.012857 -0.018706 -0.024825 -0.030714 -0.035722 -0.039200 -0.040703 -0.040154 -0.037908 -0.034721 -0.031695 -0.030267 -0.032236 -0.039752 -0.054707 -0.075932 -0.092640 0.000000 
0.000000 -0.057791 -0.045130 -0.031035 -0.020319 -0.013091 -0.008183 -0.004822 -0.002539 -0.001061 -0.000224 0.000071 -0.000118 -0.000752 -0.001812 -0.003294 -0.005203 -0.007555 -0.010373 -0.013682 -0.017491 -0.021777 -0.026444 -0.031284 -0.035931 -0.039846 -0.042338 -0.042659 -0.040156 -0.034409 -0.025318 -0.013086 0.001870 0.019019 0.037775 0.057540 0.077588 0.097351 0.113113 0.116380 0.000000 
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
