0.000000 -0.000709 -0.001894 -0.003825 -0.006292 -0.009239 -0.012588 -0.016277 -0.020248 -0.024448 -0.028825 -0.033330 -0.037912 -0.042518 -0.047094 -0.051582 -0.055918 -0.060031 -0.063842 -0.067260 -0.070180 -0.072482 -0.074029 -0.074675 -0.074271 -0.072685 -0.069830 -0.065694 -0.060373 -0.054072 -0.047094 -0.039793 -0.032522 -0.025590 -0.019242 -0.013657 -0.008952 -0.005219 -0.002469 -0.000888 0.000000 
0.000000 -0.000776 -0.002071 -0.004176 -0.006857 -0.010055 -0.013681 -0.017670 -0.021958 -0.026491 -0.031215 -0.036078 -0.041029 -0.046014 -0.050979 -0.055864 -0.060607 -0.065134 -0.069365 -0.073204 -0.076541 -0.079242 -0.081155 -0.082106 -0.081913 -0.080402 -0.077449 -0.073012 -0.067179 -0.060185 -0.052385 -0.044203 -0.036057 -0.028309 -0.021237 -0.015037 -0.009832 -0.005717 -0.002696 -0.000967 0.000000 
0.000000 -0.000843 -0.002246 -0.004522 -0.007417 -0.010864 -0.014767 -0.019055 -0.023664 -0.028534 -0.033611 -0.038841 -0.044171 -0.049550 -0.054920 -0.060225 -0.065400 -0.070374 -0.075065 -0.079374 -0.083185 -0.086356 -0.088714 -0.090059 -0.090167 -0.088818 -0.085832 -0.081127 -0.074778 -0.067041 -0.058338 -0.049173 -0.040046 -0.031382 -0.023495 -0.016602 -0.010834 -0.006286 -0.002958 -0.001059 0.000000 
0.000000 -0.000910 -0.002423 -0.004871 -0.007979 -0.011676 -0.015858 -0.020452 -0.025386 -0.030601 -0.036038 -0.041644 -0.047366 -0.053151 -0.058945 -0.064689 -0.070322 -0.075773 -0.080961 -0.085788 -0.090133 -0.093844 -0.096733 -0.098569 -0.099085 -0.098002 -0.095072 -0.090155 -0.083298 -0.074780 -0.065090 -0.054835 -0.044611 -0.034913 -0.026104 -0.018423 -0.012009 -0.006960 -0.003271 -0.001170 0.000000 
0.000000 -0.000979 -0.002603 -0.005226 -0.008552 -0.012503 -0.016970 -0.021874 -0.027140 -0.032706 -0.038513 -0.044505 -0.050629 -0.056833 -0.063062 -0.069262 -0.075373 -0.081326 -0.087044 -0.092431 -0.097363 -0.101684 -0.105190 -0.107621 -0.108665 -0.107972 -0.105214 -0.100171 -0.092842 -0.083519 -0.072771 -0.061318 -0.049871 -0.039013 -0.029158 -0.020573 -0.013410 -0.007774 -0.003655 -0.001309 0.000000 
0.000000 -0.001051 -0.002790 -0.005593 -0.009142 -0.013354 -0.018112 -0.023333 -0.028939 -0.034864 -0.041047 -0.047431 -0.053963 -0.060591 -0.067264 -0.073928 -0.080527 -0.086998 -0.093268 -0.099244 -0.104808 -0.109799 -0.114004 -0.117136 -0.118835 -0.118677 -0.116236 -0.111188 -0.103461 -0.093344 -0.081485 -0.068738 -0.055945 -0.043791 -0.032752 -0.023131 -0.015096 -0.008766 -0.004131 -0.001482 0.000000 
0.000000 -0.001127 -0.002985 -0.005975 -0.009755 -0.014236 -0.019293 -0.024839 -0.030790 -0.037079 -0.043641 -0.050418 -0.057358 -0.064408 -0.071520 -0.078644 -0.085729 -0.092718 -0.099545 -0.106125 -0.112346 -0.118052 -0.123022 -0.126951 -0.129434 -0.129970 -0.128020 -0.123133 -0.115133 -0.104281 -0.091302 -0.077190 -0.062941 -0.049355 -0.036985 -0.026177 -0.017129 -0.009978 -0.004719 -0.001699 0.000000 
0.000000 -0.001206 -0.003191 -0.006376 -0.010395 -0.015154 -0.020519 -0.026396 -0.032697 -0.039350 -0.046288 -0.053452 -0.060788 -0.068246 -0.075779 -0.083342 -0.090890 -0.098375 -0.105740 -0.112912 -0.119791 -0.126229 -0.132007 -0.136810 -0.140195 -0.141586 -0.140327 -0.135814 -0.127729 -0.116274 -0.102227 -0.086730 -0.070945 -0.055804 -0.041951 -0.029795 -0.019570 -0.011450 -0.005445 -0.001971 0.000000 
0.000000 -0.001291 -0.003408 -0.006799 -0.011069 -0.016115 -0.021796 -0.028008 -0.034659 -0.041671 -0.048974 -0.056506 -0.064213 -0.072046 -0.079961 -0.087919 -0.095883 -0.103814 -0.111668 -0.119388 -0.126889 -0.134039 -0.140632 -0.146349 -0.150725 -0.153122 -0.152764 -0.148882 -0.140978 -0.129144 -0.114177 -0.097352 -0.080002 -0.063210 -0.047732 -0.034058 -0.022481 -0.013227 -0.006331 -0.002305 0.000000 
0.000000 -0.001382 -0.003640 -0.007248 -0.011779 -0.017124 -0.023126 -0.029676 -0.036671 -0.044029 -0.051673 -0.059541 -0.067575 -0.075729 -0.083963 -0.092244 -0.100544 -0.108836 -0.117092 -0.125274 -0.133316 -0.141109 -0.148468 -0.155089 -0.160498 -0.164015 -0.164762 -0.161799 -0.154421 -0.142548 -0.126935 -0.108952 -0.090094 -0.071607 -0.054384 -0.039025 -0.025912 -0.015344 -0.007399 -0.002713 0.000000 
0.000000 -0.001479 -0.003890 -0.007728 -0.012535 -0.018189 -0.024518 -0.031402 -0.038729 -0.046407 -0.054356 -0.062506 -0.070801 -0.079195 -0.087653 -0.096150 -0.104668 -0.113195 -0.121722 -0.130228 -0.138676 -0.146984 -0.154998 -0.162440 -0.168853 -0.173543 -0.175560 -0.173812 -0.167370 -0.155926 -0.140103 -0.121288 -0.101102 -0.080958 -0.061916 -0.044729 -0.029899 -0.017830 -0.008668 -0.003203 0.000000 
0.000000 -0.001586 -0.004161 -0.008248 -0.013347 -0.019321 -0.025981 -0.033191 -0.040827 -0.048786 -0.056980 -0.065337 -0.073798 -0.082319 -0.090871 -0.099437 -0.108013 -0.116603 -0.125216 -0.133856 -0.142514 -0.151141 -0.159620 -0.167717 -0.175013 -0.180835 -0.184211 -0.183943 -0.178889 -0.168463 -0.153045 -0.133920 -0.112757 -0.091122 -0.070271 -0.051155 -0.034449 -0.020702 -0.010150 -0.003780 0.000000 
0.000000 -0.001705 -0.004462 -0.008819 -0.014230 -0.020538 -0.027529 -0.035050 -0.042959 -0.051142 -0.059501 -0.067958 -0.076455 -0.084952 -0.093426 -0.101872 -0.110299 -0.118729 -0.127192 -0.135718 -0.144326 -0.153004 -0.161678 -0.170169 -0.178120 -0.184918 -0.189628 -0.191017 -0.187787 -0.179053 -0.164838 -0.146154 -0.124589 -0.101810 -0.079289 -0.058229 -0.039533 -0.023951 -0.011848 -0.004447 0.000000 
0.000000 -0.001841 -0.004803 -0.009462 -0.015211 -0.021867 -0.029187 -0.036991 -0.045121 -0.053446 -0.061858 -0.070276 -0.078641 -0.086920 -0.095100 -0.103188 -0.111210 -0.119208 -0.127233 -0.135340 -0.143578 -0.151970 -0.160492 -0.169023 -0.177288 -0.184773 -0.190646 -0.193734 -0.192676 -0.186320 -0.174241 -0.156984 -0.135861 -0.112534 -0.088676 -0.065788 -0.045073 -0.027546 -0.013752 -0.005204 0.000000 
0.000000 -0.002001 -0.005202 -0.010203 -0.016324 -0.023345 -0.030985 -0.039033 -0.047308 -0.055662 -0.063978 -0.072173 -0.080194 -0.088014 -0.095635 -0.103082 -0.110398 -0.117645 -0.124897 -0.132233 -0.139728 -0.147442 -0.155394 -0.163530 -0.171668 -0.179425 -0.186134 -0.190783 -0.192075 -0.188688 -0.179717 -0.165064 -0.145521 -0.122553 -0.097960 -0.073560 -0.050928 -0.031424 -0.015840 -0.006043 0.000000 
0.000000 -0.002197 -0.005684 -0.011084 -0.017619 -0.025023 -0.032963 -0.041194 -0.049505 -0.057734 -0.065759 -0.073498 -0.080908 -0.087979 -0.094731 -0.101207 -0.107474 -0.113615 -0.119723 -0.125899 -0.132243 -0.138845 -0.145766 -0.153016 -0.160512 -0.168024 -0.175097 -0.180978 -0.184570 -0.184527 -0.179529 -0.168734 -0.152166 -0.130823 -0.106450 -0.081137 -0.056880 -0.035482 -0.018074 -0.006955 0.000000 
0.000000 -0.002445 -0.006284 -0.012159 -0.019161 -0.026960 -0.035162 -0.043479 -0.051674 -0.059570 -0.067049 -0.074039 -0.080517 -0.086496 -0.092021 -0.097161 -0.102005 -0.106657 -0.111229 -0.115841 -0.120611 -0.125654 -0.131066 -0.136917 -0.143222 -0.149914 -0.156783 -0.163400 -0.168993 -0.172358 -0.171922 -0.166130 -0.154072 -0.135963 -0.113185 -0.087932 -0.062617 -0.039576 -0.020399 -0.007924 0.000000 
0.000000 -0.002768 -0.007052 -0.013499 -0.021028 -0.029222 -0.037613 -0.045867 -0.053723 -0.061005 -0.067608 -0.073488 -0.078652 -0.083146 -0.087050 -0.090459 -0.093489 -0.096261 -0.098904 -0.101551 -0.104333 -0.107383 -0.110826 -0.114783 -0.119364 -0.124663 -0.130726 -0.137480 -0.144562 -0.151061 -0.155365 -0.155393 -0.149301 -0.136261 -0.116884 -0.093131 -0.067697 -0.043506 -0.022746 -0.008931 0.000000 
0.000000 -0.003200 -0.008055 -0.015195 -0.023304 -0.031858 -0.040300 -0.048256 -0.055459 -0.061749 -0.067058 -0.071388 -0.074794 -0.077369 -0.079227 -0.080500 -0.081322 -0.081834 -0.082175 -0.082484 -0.082902 -0.083568 -0.084633 -0.086260 -0.088646 -0.092038 -0.096731 -0.103009 -0.110940 -0.120008 -0.128776 -0.134932 -0.135906 -0.129752 -0.115922 -0.095627 -0.071504 -0.046995 -0.025023 -0.009955 0.000000 
0.000000 -0.003786 -0.009377 -0.017345 -0.026058 -0.034860 -0.043107 -0.050402 -0.056501 -0.061297 -0.064790 -0.067052 -0.068203 -0.068389 -0.067769 -0.066504 -0.064748 -0.062653 -0.060361 -0.058013 -0.055748 -0.053712 -0.052070 -0.051023 -0.050848 -0.051931 -0.054794 -0.060048 -0.068167 -0.079063 -0.091634 -0.103652 -0.112194 -0.114394 -0.108344 -0.093941 -0.073155 -0.049640 -0.027105 -0.010970 0.000000 
0.000000 -0.004590 -0.011123 -0.020035 -0.029290 -0.038084 -0.045705 -0.051785 -0.056153 -0.058807 -0.059849 -0.059450 -0.057807 -0.055128 -0.051610 -0.047439 -0.042780 -0.037787 -0.032599 -0.027349 -0.022169 -0.017206 -0.012634 -0.008691 -0.005722 -0.004239 -0.004962 -0.008775 -0.016501 -0.028448 -0.043927 -0.061053 -0.076965 -0.088313 -0.091980 -0.086164 -0.071387 -0.050829 -0.028806 -0.011947 0.000000 
0.000000 -0.005687 -0.013392 -0.023280 -0.032823 -0.041089 -0.047373 -0.051416 -0.053207 -0.052906 -0.050761 -0.047058 -0.042077 -0.036078 -0.029289 -0.021906 -0.014094 -0.005997 0.002259 0.010557 0.018776 0.026774 0.034369 0.041292 0.047132 0.051268 0.052820 0.050690 0.043793 0.031489 0.014050 -0.007130 -0.029602 -0.050055 -0.064665 -0.069980 -0.064404 -0.049581 -0.029804 -0.012829 0.000000 
0.000000 -0.007153 -0.016226 -0.026876 -0.036077 -0.042861 -0.046682 -0.047531 -0.045657 -0.041445 -0.035314 -0.027663 -0.018841 -0.009141 0.001202 0.012000 0.023105 0.034396 0.045771 0.057135 0.068383 0.079383 0.089943 0.099766 0.108383 0.115080 0.118853 0.118458 0.112634 0.100502 0.081957 0.057861 0.030039 0.001308 -0.024481 -0.042790 -0.049749 -0.044312 -0.029495 -0.013477 0.000000 
0.000000 -0.008994 -0.019439 -0.030085 -0.037638 -0.041320 -0.041015 -0.037143 -0.030313 -0.021161 -0.010266 0.001893 0.014937 0.028580 0.042608 0.056867 0.071246 0.085660 0.100041 0.114322 0.128420 0.142212 0.155499 0.167956 0.179061 0.188029 0.193771 0.194962 0.190251 0.178609 0.159632 0.133677 0.101873 0.066254 0.030075 -0.001941 -0.024258 -0.032486 -0.026679 -0.013526 0.000000 
0.000000 -0.010946 -0.022195 -0.030947 -0.034438 -0.032502 -0.025831 -0.015427 -0.002287 0.012744 0.029005 0.046012 0.063422 0.081005 0.098608 0.116138 0.133539 0.150776 0.167823 0.184648 0.201191 0.217339 0.232888 0.247484 0.260565 0.271294 0.278542 0.280964 0.277199 0.266152 0.247207 0.220295 0.185881 0.145104 0.100195 0.055147 0.015909 -0.010211 -0.018991 -0.012028 0.000000 
0.000000 -0.011862 -0.021944 -0.024903 -0.020360 -0.009337 0.006331 0.025066 0.045615 0.067090 0.088898 0.110664 0.132166 0.153286 0.173974 0.194221 0.214045 0.233470 0.252522 0.271203 0.289480 0.307249 0.324301 0.340259 0.354531 0.366257 0.374312 0.377392 0.374200 0.363650 0.345011 0.317895 0.282203 0.238208 0.186929 0.130944 0.075168 0.028185 -0.001858 -0.006586 0.000000 
0.000000 -0.008051 -0.011839 -0.001931 0.016291 0.040319 0.067290 0.095437 0.123632 0.151240 0.177938 0.203598 0.228202 0.251801 0.274477 0.296326 0.317449 0.337937 0.357867 0.377278 0.396161 0.414422 0.431845 0.448043 0.462411 0.474100 0.482039 0.485026 0.481892 0.471643 0.453527 0.426968 0.391449 0.346513 0.291977 0.228648 0.159162 0.090992 0.033181 0.008401 0.000000 
0.000000 0.011209 0.024763 0.057773 0.095736 0.135505 0.174288 0.211013 0.245280 0.277076 0.306562 0.333974 0.359565 0.383583 0.406255 0.427789 0.448365 0.468134 0.487214 0.505676 0.523526 0.540673 0.556901 0.571820 0.584841 0.595165 0.601829 0.603799 0.600102 0.589916 0.572578 0.547464 0.513834 0.470723 0.416956 0.351581 0.274308 0.189241 0.101033 0.045923 0.000000 
0.000000 0.076877 0.129354 0.195270 0.254162 0.306451 0.352112 0.392002 0.427021 0.458006 0.485676 0.510631 0.533364 0.554281 0.573715 0.591939 0.609176 0.625606 0.641362 0.656522 0.671096 0.685000 0.698028 0.709825 0.719865 0.727473 0.731865 0.732248 0.727906 0.718259 0.702824 0.681080 0.652287 0.615299 0.568397 0.509322 0.434990 0.344480 0.231718 0.137070 0.000000 
0.000000 0.276553 0.381263 0.470199 0.535370 0.585007 0.623760 0.654853 0.680433 0.701971 0.720489 0.736717 0.751188 0.764296 0.776341 0.787554 0.798112 0.808149 0.817758 0.826981 0.835805 0.844135 0.851784 0.858454 0.863740 0.867157 0.868193 0.866384 0.861368 0.852898 0.840782 0.824750 0.804290 0.778464 0.745674 0.703423 0.647554 0.573492 0.465647 0.351264 0.000000 
0.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.000000 
