1,0.0038839
2,0.0045741
3,0.0045802
4,0.004453
5,0.0048896
6,0.0050962
7,0.0055276
8,0.005046
9,0.0065356
10,0.0080468
11,0.0046469
12,0.0045832
13,0.0045921
14,0.0049424
15,0.0043501
16,0.0043045
17,0.0042072
18,0.0044997
19,0.0045868
20,0.004201
21,0.004253
22,0.0041545
23,0.0042295
24,0.0040851
25,0.0048733
26,0.0042666
27,0.0040086
28,0.0040177
29,0.0040941
30,0.0040238
31,0.0040143
32,0.0044765
33,0.0048486
34,0.0041717
35,0.0041372
36,0.0045486
37,0.0039774
38,0.0047192
39,0.0055556
40,0.0042336
41,0.0050942
42,0.0040688
43,0.0040325
44,0.0040068
45,0.0045599
46,0.0043419
47,0.0066011
48,0.0053322
49,0.0042073
50,0.0043598
51,0.0042329
52,0.0042181
53,0.0052826
54,0.0043331
55,0.0042226
56,0.0041142
57,0.0041568
58,0.0039979
59,0.0043353
60,0.0039933
61,0.0046151
62,0.004071
63,0.0039779
64,0.0040097
65,0.0039742
66,0.0038288
67,0.0038616
68,0.003908
69,0.0045235
70,0.0043199
71,0.0039849
72,0.0038459
73,0.0039721
74,0.0040712
75,0.0038112
76,0.0039445
77,0.0041828
78,0.0055297
79,0.00407
80,0.0040486
81,0.003984
82,0.0038808
83,0.0038381
84,0.0038773
85,0.0040249
86,0.0040653
87,0.0040938
88,0.0042502
89,0.0047608
90,0.0041478
91,0.0040107
92,0.0039964
93,0.0039719
94,0.0039987
95,0.0040125
96,0.0050212
97,0.0040984
98,0.0041265
99,0.0043539
100,0.006838
101,0.0042945
102,0.0043726
103,0.0041591
104,0.0040137
105,0.0045931
106,0.0039806
107,0.004011
108,0.0040078
109,0.0067887
110,0.0047587
111,0.0050282
112,0.004631
113,0.0039759
114,0.0039621
115,0.0042302
116,0.0038463
117,0.0038195
118,0.0038388
119,0.0036654
120,0.0037583
121,0.0036958
122,0.0063349
123,0.0038107
124,0.0036885
125,0.0041033
126,0.0036722
127,0.0036916
128,0.0036812
129,0.0036795
130,0.0037067
131,0.0039944
132,0.0039915
133,0.0038439
134,0.003971
135,0.003971
136,0.0043269
137,0.0052585
138,0.0043114
139,0.005956
140,0.0053091
141,0.0045249
142,0.0045384
143,0.0045521
144,0.0043191
145,0.0041289
146,0.0039587
147,0.0040375
148,0.0039581
149,0.0038097
150,0.0040265
151,0.0051223
152,0.0039814
153,0.0041339
154,0.0041174
155,0.0042304
156,0.0039852
157,0.0040884
158,0.0061222
159,0.0039956
160,0.0042133
161,0.0038634
162,0.0037269
163,0.0040107
164,0.0039287
165,0.0038935
166,0.0038807
167,0.0036628
168,0.0039961
169,0.0036823
170,0.0036731
171,0.003699
172,0.0036978
173,0.0037011
174,0.0035954
175,0.0036091
176,0.0035506
177,0.003547
178,0.0036047
179,0.0036584
180,0.0045712
181,0.0038714
182,0.0039441
183,0.0040186
184,0.0038301
185,0.0036528
186,0.0036999
187,0.00367
188,0.0036871
189,0.0035558
190,0.0035507
191,0.0035905
192,0.0035617
193,0.0035475
194,0.0058844
195,0.003563
196,0.0035693
197,0.0035312
198,0.003544
199,0.0035895
200,0.0044432
201,0.0035607
202,0.0035437
203,0.0035185
204,0.0035537
205,0.0035484
206,0.0035797
207,0.0035884
208,0.0036034
209,0.0038714
210,0.0036765
211,0.0035834
212,0.0035842
213,0.0041029
214,0.0035796
215,0.0035733
216,0.003549
217,0.0046594
218,0.0035473
219,0.00353
220,0.0037218
221,0.0035832
222,0.0036413
223,0.0035443
224,0.0036875
225,0.003578
226,0.0035716
227,0.0035721
228,0.0036048
229,0.0035486
230,0.0035613
231,0.0035696
232,0.0035404
233,0.0035509
234,0.0040938
235,0.0036799
236,0.003717
237,0.0035955
238,0.003906
239,0.0036636
240,0.0035742
241,0.0035879
242,0.0040985
243,0.0035642
244,0.0035961
245,0.0035587
246,0.0035558
247,0.0036939
248,0.0037336
249,0.0037003
250,0.0036057
251,0.0035656
252,0.0035729
253,0.0040307
254,0.0035406
255,0.0038815
256,0.0038652
257,0.0035443
258,0.003628
259,0.0036717
260,0.0035605
261,0.0035946
262,0.0042999
263,0.0035761
264,0.0035508
265,0.0039823
266,0.0040436
267,0.0037158
268,0.0035759
269,0.0039218
270,0.0035615
271,0.0036917
272,0.0038244
273,0.0051106
274,0.0039436
275,0.0038468
276,0.0040665
277,0.0039991
278,0.0039832
279,0.003829
280,0.0039492
281,0.0036977
282,0.0037873
283,0.0038545
284,0.0038261
285,0.0040708
286,0.0040162
287,0.0038521
288,0.0041394
289,0.0036891
290,0.0036745
291,0.0036859
292,0.0039274
293,0.0038194
294,0.0037051
295,0.0038299
296,0.0036952
297,0.0041755
298,0.003906
299,0.0037875
300,0.0038935
301,0.0037305
302,0.0038143
303,0.0036857
304,0.0035409
305,0.0036698
306,0.003563
307,0.0035693
308,0.0038415
309,0.003557
310,0.0037921
311,0.0035392
312,0.0036334
313,0.0036952
314,0.0035571
315,0.0035703
316,0.0036525
317,0.0037138
318,0.003841
319,0.0036759
320,0.0035207
321,0.0037332
322,0.0038812
323,0.0035605
324,0.0057522
325,0.0035495
326,0.0037038
327,0.0037779
328,0.003753
329,0.0038313
330,0.0036853
331,0.0038559
332,0.0037026
333,0.0039392
334,0.0037555
335,0.0040093
336,0.0036895
337,0.0036726
338,0.0037238
339,0.0037568
340,0.00388
341,0.0036914
342,0.0037213
343,0.0038784
344,0.0036962
345,0.0037606
346,0.0037193
347,0.0047304
348,0.0037134
349,0.0036884
350,0.0036841
351,0.0036868
352,0.0036787
353,0.0035433
354,0.0035467
355,0.0037142
356,0.0036347
357,0.0035724
358,0.0036065
359,0.0039132
360,0.0035659
361,0.0037693
362,0.0035393
363,0.003627
364,0.0036666
365,0.0035544
366,0.0036946
367,0.0035636
368,0.003943
369,0.003547
370,0.0037591
371,0.003527
372,0.003749
373,0.0039134
374,0.0036861
375,0.0035883
376,0.0038252
377,0.0037641
378,0.0040929
379,0.0061182
380,0.0070521
381,0.0066527
382,0.0067233
383,0.0073826
384,0.0088379
385,0.0054216
386,0.0072928
387,0.0077008
388,0.0068991
389,0.0102523
390,0.0053541
391,0.0067911
392,0.0057882
393,0.005282
394,0.0050132
395,0.0050446
396,0.0071306
397,0.0063018
398,0.0064915
399,0.0073155
400,0.0089205
401,0.0153262
402,0.0057556
403,0.0061969
404,0.0070569
405,0.0083097
406,0.0090398
407,0.0057464
408,0.0052783
409,0.0056275
410,0.0054294
411,0.0053397
412,0.005107
413,0.0065206
414,0.0057533
415,0.0050315
416,0.0050431
417,0.0060516
418,0.0049757
419,0.0052833
420,0.0053535
421,0.0061648
422,0.0066199
423,0.0053591
424,0.0074117
425,0.0046565
426,0.0047939
427,0.006342
428,0.0048603
429,0.006982
430,0.0043622
431,0.0043589
432,0.0043412
433,0.0041138
434,0.0039899
435,0.0039991
436,0.0039937
437,0.0039583
438,0.0042315
439,0.0041088
